credit_utilization,income,debt_to_income,months_on_book,num_delinquencies_24m,credit_score_proxy,loan_to_value,num_inquiries_6m,payment_history_score,revolving_balance,employment_stability,feat_misc_1,default,region,origination_date,record_id
0.4042050624438507,-2.538712294227761,-0.09397533725636142,3.090526487075415,-2.104667742249631,-3.2220500555689515,1.1054134872474475,-0.33892726530743233,2.2470271567291853,0.32117516845124183,-0.6762257143411796,3.9614224256673785,0,C,2025-01-05,L100000
-0.2253912876032529,3.0220883237279317,-1.9731127498656278,2.56908862946264,1.7175736444358907,1.043023679420862,-2.431456926428239,0.2851243925226994,1.2396981385452313,1.505847903285332,-1.6459205210379388,2.9704520066932147,0,B,2024-11-28,L100001
-2.4842056301715987,-0.8808290442964035,0.8427539411505953,3.1170208492493816,-3.2702558903753762,-1.8086906014266249,5.24582098242337,1.5541521900816924,2.8308177342396377,0.057004822964303425,-1.1350807672960568,4.401681857385065,0,D,2024-02-22,L100002
-0.8458441619779005,1.725307522968123,1.7823310291836283,-1.605043247344316,0.22223091641275236,0.7073838109638226,4.378427455850439,0.7534593119149195,0.7268258588988692,-3.645925436845639,-0.9390340439128194,-2.560801974748048,0,C,2024-03-27,L100003
2.92123173092126,6.116298825142412,0.8853195263367996,3.176591907003202,4.410791285988188,0.24888081064690304,-3.247848156960933,0.2281970476693716,1.9960170391882932,-3.178777322972078,0.429110297008119,-2.191004613073872,0,A,2025-03-10,L100004
1.2928858377254333,0.06726148480591476,0.29917424514981605,-2.4348334889058605,-0.044933304161129305,-2.046381949852235,-1.719188799390967,0.5444179710782092,2.3470138101660463,0.6093436755144748,0.7693462285694374,-2.664608289858437,1,D,2025-02-19,L100005
-3.595477708200001,7.344616625062875,0.9618782535679804,1.6189463709624776,2.925805402761007,4.1006154751376,2.255002238598932,1.4536245786630904,0.3665218156052843,-1.969301284429692,0.2848295521221127,-3.347889501437685,0,C,2025-02-09,L100006
-0.9875209313913867,0.677606115441834,2.9278974999898675,3.379536261376594,-3.007015940345276,1.871148899971549,3.770097354788988,-0.08109273954115107,-0.14781864914362042,-0.18687641645158126,-0.014973015542598039,1.160165355410631,0,C,2024-04-24,L100007
0.38679907967498584,1.863007304370328,-0.6524497014959789,3.5386949103630916,-1.0312942096018136,0.6806486510712986,-1.1516683798330531,1.2556609206261147,1.8512467215900403,2.6626672645041976,-1.2768615129020922,5.277391907380428,0,A,2025-01-07,L100008
-0.16141270498957305,0.5194180968095002,-0.023968064240619924,0.0679592793978836,0.038862370354293345,-0.2781459993358275,2.5058672328494875,0.16039357115220837,1.6925622681136867,-2.2319204498919003,0.4500549758324829,0.40407675144967237,1,B,2024-02-14,L100009
-0.017658712207977212,-3.318777555695734,0.755641508232586,-3.449921491150176,-3.312065711004287,0.8853449135682437,5.032007831708165,-0.8175534991470688,0.2703053393022955,-1.7327859840055133,-1.3846108307268041,-0.39005897142188517,0,B,2024-04-15,L100010
1.3838379972890138,3.058749162493199,1.5027233053438525,-1.3839609417770156,2.2489793658323096,-0.11085690211702381,-1.9310840992593834,0.8090561226254808,-0.6699837637385309,-0.7069088487547611,-1.1946954589942613,-2.4307049008286885,0,D,2024-12-30,L100011
0.7807924889784106,0.29985806207853594,1.3458665680296051,-0.7553872870207763,-0.9670446715072956,1.5492754484904694,3.6556654457449804,0.17301977708112767,0.12397931642429161,-2.8295003724131553,-0.5047526279644113,0.17921909925299362,1,B,2025-03-26,L100012
-0.10860534988957837,3.317492976301902,-2.710525330381686,2.49850932355673,2.2409431448246253,0.8409405914241599,-3.2090413840141343,1.233534602205899,1.8574593968407913,1.699279218215254,-0.6868389008809164,3.093535046176652,0,C,2025-04-23,L100013
-2.8898481473521853,0.72383311807829,0.08715279167436685,4.27943637768937,-2.3928672132085835,0.8381601312410731,4.056156747465972,0.42781998078362554,2.4514155541413443,0.311535432796475,0.8898390496672577,3.196162345705375,0,B,2025-12-17,L100014
-1.2932046203248317,-0.5100538442872935,-0.7104644115758172,4.650491284195803,-2.4027955771313345,-3.126949923485976,1.747143281806666,-0.2779460609534103,4.723798453945477,1.5183983978441904,1.415710482595699,5.36540890284992,0,A,2025-09-15,L100015
0.04560179467212189,3.932137105447166,-0.012451504548470993,0.7099420795845779,7.28416823511869,-1.3644914547200186,-2.763039133307643,-0.3214524819023339,-2.9436398976242075,-4.44842260002463,-1.4119078508697729,-3.9580686384222745,0,B,2024-10-04,L100016
1.577270811175526,-2.607606323851842,0.8181388153368621,-2.8859143851616396,-4.990592284795901,3.232613902842788,2.1317875312963266,1.3139350557688834,0.3211110520659486,1.891811123855366,-0.017174624789500288,1.0551158185951524,0,A,2025-07-25,L100017
1.6743937846066328,2.4429982130353496,0.13187938687478962,-1.3346244888155656,-1.3710153986863824,1.9261445019058199,0.9002228623605268,0.03809055794016831,4.130450372807429,-0.20401213834123633,0.11302545257713095,-0.16979573217907873,0,C,2024-03-10,L100018
-1.4548198295958603,3.504173789981748,-3.0650815582785396,1.3951508850257102,3.6183518535380506,-0.19411702508114248,-1.6400609519445564,0.5512205494295989,2.407198599182929,-0.4916935337371957,-1.3082848745270446,0.8536389079556856,0,B,2025-09-17,L100019
3.489523110997739,0.9251583794212968,0.40853055727029963,0.09663193766953704,-0.28994800506950835,0.7061281817088594,-2.7938529170851134,0.6309729484946556,1.2713835943561673,0.5788323466632639,-1.8593941795417814,0.016836724304026607,0,C,2024-10-09,L100020
0.8672730556683406,3.329595199157201,-1.7476532161321954,1.5086505510891948,1.9118186996472701,0.25834535652198354,-3.455597556808795,0.7793405151173405,0.876529522222127,2.3672582307413212,-0.5741096251251928,4.625347272139472,0,B,2025-07-08,L100021
-0.5159736348184938,1.4471712674668193,-2.3863214299434823,0.3142437989421796,4.437602200412045,0.46180283218492657,-0.5761408881064909,-2.0786170428324087,-1.9825204882889351,-2.8841905729317543,1.4983717551442908,1.0627493665934469,1,D,2025-12-09,L100022
-1.7165748006945645,2.6485232711759927,-1.5608553788839967,1.246938266259597,3.609143857970301,0.41718618254032624,-0.8687819663890729,2.349479587927989,-0.10542289982714159,-1.6084590571082202,0.6484459450011293,-1.5613717929758795,0,D,2025-05-28,L100023
-0.7554749125508743,2.496748479076315,-2.3553732961424325,1.3176342465264148,3.539943747289158,-1.0537553167095581,-2.306209588647366,0.5775917287047925,1.2669624599626546,-0.43037051736166154,0.8867555928103172,0.5542612448279993,0,C,2025-11-02,L100024
-0.30677980075506095,-0.9762210048743474,2.4691915736392924,5.852729677490327,-5.017602585173523,0.07122490942907689,3.4002784755916173,-0.1269561919832994,2.7213265966443183,0.9780704838827812,0.28258177864138906,3.105700083481199,0,A,2024-01-08,L100025
-0.8870282792223804,2.7529630736924977,-1.6972386995849769,-1.1610912565131297,4.231288141977058,-0.7372467520700727,-0.4810901548166022,1.7516145469971827,0.0242495080707692,-2.239551444724399,-1.2853807479196715,-0.3901633163376115,0,B,2024-05-04,L100026
-3.3134392698948405,2.479202924002227,-2.204988338896094,2.824669972532682,1.38404246449036,-0.023887297076701675,1.5683263533459917,0.8176567467946627,2.9201103710104013,-0.4807057451065131,-0.5783130427060658,1.4939121939595423,0,A,2025-04-02,L100027
-0.8274017383333647,-0.5399516848954815,1.1392861160375665,3.645619568235132,-2.2414018783907115,-1.0451531148392714,2.191013502232706,-0.4637933548950974,1.5645978357410795,0.29715905647990093,0.6949954145727374,2.3733421140304722,0,A,2025-01-29,L100028
-1.4110478248337928,-2.363497377888947,-0.40651812275631805,5.2604144231105785,-3.4888053540676673,-2.2703721043571585,2.6258477522567505,0.12673761573283274,3.789559833838057,0.937733577356954,-0.15798065982204423,4.2188735482596575,0,C,2024-03-28,L100029
